time,M01.VELOC,M02.VELOC,M03.VELOC,M04.VELOC,M05.VELOC,M06.VELOC,M07.VELOC,M08.VELOC,M11.VELOC,M12.VELOC,PIC_6101.PV(Bar),PIC_6101.SP(Bar),PIC_6101.MV(%),LIC_3101.PV(%),LIC_3101.SP(%),LIC_3101.MV(%),PIC_3101.PV(Bar),PIC_3101.SP(Bar),PIC_3101.MV(%),FIT_5101.PV(Ton/h),LIT_3101.PV(%),PIT_2101.PV(Bar),PIT_6101.PV(mm2H2O),TT_2101.PV(ºC),TT_5101.PV(ºC),TT_6101.PV(ºC),TT_6102.PV(ºC),TT_6103.PV(ºC),FIC_2101.PV(m3/h),FIC_2101.SP(m3/h),FIC_2101.MV(%),AUXILIAR_VAZAO_COMPENSADA,FIT_5101.PV(kg/s),PIT_6101.PV(Pa),FIC_2101.PV(kg/s),FIC_2101.SP(kg/s)
9345,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.95,58.919,58,2.159,7.738,5,15,0.029,58.919,5.804,-5.031,57.747,172.705,32.438,282.595,103.581,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9346,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.949,58.901,58,2.204,7.737,5,15,0.029,58.901,5.803,-5.035,57.747,172.705,32.438,282.465,103.581,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9347,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.95,58.901,58,2.2,7.738,5,15,0.029,58.901,5.802,-5.027,57.747,172.705,32.438,282.422,103.581,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9348,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.952,58.912,58,2.159,7.737,5,15,0.029,58.912,5.8,-5.017,57.747,172.705,32.438,282.378,103.581,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9349,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.956,58.919,58,2.129,7.735,5,15,0.029,58.919,5.8,-5.017,57.747,172.705,32.438,282.378,103.581,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9350,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.956,58.919,58,2.125,7.735,5,15,0.029,58.919,5.797,-5.024,57.747,172.705,32.438,282.248,103.581,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9351,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.957,58.898,58,2.183,7.734,5,15,0.029,58.898,5.796,-5.027,57.747,172.705,32.438,282.248,103.581,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9352,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.958,58.879,58,2.229,7.734,5,15,0.029,58.879,5.792,-5.027,57.747,172.705,32.438,282.161,103.581,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9353,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.957,58.887,58,2.214,7.734,5,15,0.029,58.887,5.788,-5.035,57.747,172.705,32.438,282.075,103.581,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9354,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.957,58.908,58,2.141,7.733,5,15,0.029,58.905,5.786,-5.042,57.747,172.705,32.438,282.161,103.581,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9355,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.954,58.908,58,2.126,7.732,5,15,0.029,58.908,5.791,-5.038,57.747,172.705,32.438,281.901,103.516,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9356,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.953,58.898,58,2.15,7.731,5,15,0.029,58.898,5.788,-5.035,57.747,172.705,32.438,281.988,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9357,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.954,58.872,58,2.218,7.731,5,15,0.029,58.872,5.789,-5.009,57.796,172.705,32.438,281.901,103.499,0.016,0,73,0.024,0.00805556,-49.1215,0.00444444,0
9358,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,18.96,58.854,58,2.269,7.731,5,15,0.029,58.854,5.792,-5.002,57.796,172.705,32.438,281.944,103.499,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9359,11.382,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,18.966,58.84,58,2.304,7.73,5,15,0.029,58.84,5.784,-4.999,57.796,172.705,32.438,281.988,103.499,0.016,0,73,0.024,0.00805556,-49.0234,0.00444444,0
9360,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,18.967,58.836,58,2.311,7.73,5,15,0.029,58.836,5.783,-5.013,57.796,172.705,32.438,281.814,103.499,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9361,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.97,58.829,58,2.325,7.729,5,15,0.029,58.829,5.785,-5.02,57.796,172.542,32.438,281.814,103.499,0.016,0,73,0.024,0.00805556,-49.2294,0.00444444,0
9362,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.974,58.811,58,2.373,7.728,5,15,0.029,58.811,5.783,-5.017,57.796,172.542,32.438,281.771,103.499,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9363,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.974,58.807,58,2.38,7.727,5,15,0.029,58.807,5.782,-5.024,57.747,172.542,32.438,281.684,103.499,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9364,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.974,58.807,58,2.373,7.727,5,15,0.029,58.807,5.782,-5.031,57.682,172.542,32.438,281.684,103.499,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9365,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.974,58.796,58,2.398,7.727,5,15,0.029,58.796,5.785,-5.035,57.682,172.542,32.438,281.597,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9366,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.973,58.793,58,2.405,7.725,5,15,0.029,58.793,5.783,-5.038,57.682,172.542,32.324,281.51,103.516,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9367,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.972,58.771,58,2.441,7.726,5,15,0.029,58.778,5.783,-5.035,57.601,172.559,32.324,281.467,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9368,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,18.97,58.767,58,2.471,7.725,5,15,0.029,58.767,5.778,-5.042,57.601,172.542,32.324,281.51,103.499,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9369,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,18.967,58.764,58,2.475,7.724,5,15,0.029,58.764,5.777,-5.046,57.601,172.542,32.438,281.293,103.499,0.016,0,73,0.024,0.00805556,-49.4844,0.00444444,0
9370,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.049,-5.03,18.964,58.764,58,2.471,7.724,5,15,0.029,58.764,5.775,-5.049,57.601,172.542,32.438,281.38,103.499,0.016,0,73,0.024,0.00805556,-49.5138,0.00444444,0
9371,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,18.961,58.746,58,2.519,7.722,5,15,0.029,58.746,5.777,-5.046,57.487,172.542,32.438,281.293,103.499,0.016,0,73,0.024,0.00805556,-49.4844,0.00444444,0
9372,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.96,58.728,58,2.57,7.722,5,15,0.029,58.728,5.776,-5.035,57.487,172.559,32.438,281.25,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9373,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,18.959,58.677,58,2.715,7.721,5,15,0.029,58.677,5.771,-5.042,57.487,172.542,32.438,281.207,103.499,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9374,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.053,-5.03,18.953,58.634,58,2.839,7.72,5,15,0.029,58.634,5.772,-5.053,57.487,172.542,32.438,281.12,103.516,0.016,0,73,0.024,0.00805556,-49.553,0.00444444,0
9375,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.953,58.619,58,2.88,7.72,5,15,0.029,58.619,5.782,-5.038,57.324,172.542,32.438,281.163,103.499,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9376,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.952,58.626,58,2.852,7.719,5,15,0.029,58.626,5.772,-5.035,57.324,172.542,32.438,281.033,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9377,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.952,58.644,58,2.817,7.719,5,15,0.029,58.637,5.777,-5.027,57.324,172.542,32.438,281.076,103.499,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9378,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.952,58.673,58,2.703,7.718,5,15,0.029,58.673,5.773,-5.027,57.324,172.542,32.438,281.033,103.516,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9379,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.951,58.691,58,2.643,7.718,5,15,0.029,58.691,5.77,-5.035,57.324,172.542,32.438,280.903,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9380,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.95,58.666,58,2.713,7.717,5,15,0.029,58.666,5.771,-5.035,57.178,172.542,32.438,280.773,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9381,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.949,58.644,58,2.776,7.717,5,15,0.029,58.644,5.776,-5.035,57.178,172.542,32.438,280.816,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9382,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.947,58.612,58,2.867,7.716,5,15,0.029,58.612,5.776,-5.038,57.178,172.542,32.438,280.903,103.499,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9383,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.947,58.608,58,2.875,7.716,5,15,0.029,58.608,5.773,-5.035,57.178,172.542,32.438,280.729,103.499,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9384,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.948,58.623,58,2.848,7.715,5,15,0.029,58.615,5.772,-5.024,57.178,172.542,32.438,280.686,103.499,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9385,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.949,58.63,58,2.801,7.715,5,15,0.029,58.63,5.769,-5.017,57.178,172.559,32.438,280.686,103.499,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9386,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.954,58.659,58,2.708,7.714,5,15,0.029,58.659,5.767,-5.013,57.178,172.542,32.438,280.599,103.499,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9387,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,18.96,58.655,58,2.714,7.713,5,15,0.029,58.655,5.765,-5.002,57.178,172.542,32.438,280.729,103.499,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9388,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.961,58.637,58,2.766,7.713,5,15,0.029,58.637,5.763,-5.013,57.015,172.542,32.438,280.556,103.516,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9389,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.006,-5.03,18.966,58.59,58,2.901,7.713,5,15,0.029,58.59,5.766,-5.006,57.031,172.542,32.438,280.642,103.499,0.016,0,73,0.024,0.00805556,-49.0921,0.00444444,0
9390,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.968,58.568,58,2.96,7.712,5,15,0.029,58.568,5.764,-5.013,57.015,172.542,32.438,280.425,103.499,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9391,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.97,58.565,58,2.969,7.711,5,15,0.029,58.565,5.761,-5.02,57.015,172.542,32.438,280.425,103.499,0.016,0,73,0.024,0.00805556,-49.2294,0.00444444,0
9392,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.969,58.568,58,2.953,7.709,5,15,0.029,58.568,5.76,-5.038,57.015,172.624,32.438,280.469,103.499,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9393,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.97,58.565,58,2.962,7.709,5,15,0.029,58.565,5.763,-5.027,57.015,172.624,32.438,280.252,103.499,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9394,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.967,58.554,58,2.989,7.708,5,15,0.029,58.554,5.764,-5.038,57.031,172.624,32.438,280.295,103.499,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9395,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,18.964,58.547,58,3.005,7.708,5,15,0.029,58.547,5.761,-5.046,57.015,172.461,32.438,280.078,103.499,0.016,0,73,0.024,0.00805556,-49.4844,0.00444444,0
9396,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.056,-5.03,18.961,58.55,58,2.992,7.708,5,15,0.029,58.55,5.76,-5.056,57.015,172.461,32.438,280.078,103.499,0.016,0,73,0.024,0.00805556,-49.5824,0.00444444,0
9397,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,18.954,58.558,58,2.966,7.707,5,15,0.029,58.558,5.761,-5.056,57.015,172.477,32.438,280.165,103.434,0.016,0,73,0.024,0.00805556,-49.5824,0.00444444,0
9398,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.06,-5.03,18.95,58.558,58,2.963,7.706,5,15,0.029,58.558,5.763,-5.06,57.015,172.477,32.438,280.122,103.434,0.016,0,73,0.024,0.00805556,-49.6216,0.00444444,0
9399,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.064,-5.03,18.944,58.554,58,2.969,7.705,5,15,0.029,58.554,5.759,-5.064,57.015,172.477,32.438,280.165,103.434,0.016,0,73,0.024,0.00805556,-49.6609,0.00444444,0
9400,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,18.941,58.55,58,2.975,7.705,5,15,0.029,58.55,5.755,-5.046,57.031,172.266,32.438,280.122,103.434,0.016,0,73,0.024,0.00805556,-49.4844,0.00444444,0
9401,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,18.939,58.55,58,2.972,7.705,5,15,0.029,58.55,5.754,-5.042,57.015,172.266,32.406,279.991,103.434,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9402,11.353,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.937,58.539,58,3.001,7.704,5,15,0.029,58.539,5.754,-5.038,57.015,172.266,32.406,279.991,103.434,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9403,11.353,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.938,58.536,58,3.006,7.703,5,15,0.029,58.536,5.753,-5.024,57.015,172.477,32.406,280.035,103.434,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9404,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.94,58.536,58,3.004,7.703,5,15,0.029,58.536,5.753,-5.027,57.015,172.624,32.406,279.905,103.418,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9405,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.942,58.554,58,2.945,7.702,5,15,0.029,58.554,5.747,-5.02,57.015,172.624,32.406,279.948,103.434,0.016,0,73,0.024,0.00805556,-49.2294,0.00444444,0
9406,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.944,58.558,58,2.931,7.702,5,15,0.029,58.558,5.748,-5.017,57.015,172.624,32.406,279.818,103.434,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9407,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.948,58.543,58,2.971,7.701,5,15,0.029,58.543,5.751,-5.013,56.95,172.624,32.406,279.774,103.434,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9408,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.949,58.532,58,3,7.701,5,15,0.029,58.532,5.749,-5.017,56.95,172.624,32.406,279.818,103.434,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9409,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,18.954,58.496,58,3.104,7.7,5,15,0.029,58.496,5.753,-5.009,56.95,172.542,32.406,279.774,103.434,0.016,0,73,0.024,0.00805556,-49.1215,0.00444444,0
9410,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,18.958,58.474,58,3.164,7.7,5,15,0.029,58.474,5.753,-5.002,56.95,172.347,32.406,279.688,103.434,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9411,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.961,58.464,58,3.195,7.699,5,15,0.029,58.464,5.747,-5.02,56.934,172.347,32.406,279.644,103.434,0.016,0,73,0.024,0.00805556,-49.2294,0.00444444,0
9412,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.966,58.471,58,3.169,7.699,5,15,0.029,58.471,5.748,-5.013,56.95,172.347,32.406,279.688,103.434,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9413,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.97,58.478,58,3.143,7.697,5,15,0.029,58.478,5.746,-5.013,56.95,172.347,32.406,279.514,103.434,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9414,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.97,58.482,58,3.13,7.697,5,15,0.029,58.482,5.748,-5.027,56.95,172.347,32.406,279.557,103.434,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9415,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.97,58.474,58,3.147,7.696,5,15,0.029,58.474,5.746,-5.031,56.95,172.347,32.406,279.514,103.434,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9416,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.97,58.449,58,3.208,7.696,5,15,0.029,58.453,5.745,-5.035,56.95,172.347,32.406,279.427,103.434,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9417,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.968,58.435,58,3.261,7.695,5,15,0.029,58.435,5.753,-5.035,56.95,172.347,32.406,279.384,103.434,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9418,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.035,-5.03,18.967,58.409,58,3.333,7.694,5,15,0.029,58.409,5.746,-5.035,56.95,172.347,32.406,279.514,103.434,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9419,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.967,58.406,58,3.342,7.694,5,15,0.029,58.406,5.743,-5.031,56.95,172.347,32.406,279.34,103.434,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9420,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.968,58.406,58,3.338,7.693,5,15,0.029,58.406,5.746,-5.027,56.95,172.347,32.406,279.34,103.434,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9421,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.968,58.406,58,3.334,7.693,5,15,0.029,58.406,5.741,-5.031,56.95,172.347,32.406,279.297,103.434,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9422,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,18.967,58.402,58,3.344,7.692,5,15,0.029,58.402,5.743,-5.038,56.95,172.347,32.406,279.253,103.418,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
9423,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,18.964,58.395,58,3.362,7.691,5,15,0.029,58.395,5.741,-5.042,56.95,172.347,32.406,279.253,103.434,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9424,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.046,-5.03,18.962,58.391,58,3.371,7.692,5,15,0.029,58.391,5.74,-5.046,56.95,172.347,32.406,279.253,103.434,0.016,0,73,0.024,0.00805556,-49.4844,0.00444444,0
9425,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.042,-5.03,18.96,58.388,58,3.378,7.691,5,15,0.029,58.388,5.742,-5.042,56.95,172.347,32.406,279.123,103.434,0.016,0,73,0.024,0.00805556,-49.4451,0.00444444,0
9426,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.96,58.384,58,3.387,7.69,5,15,0.029,58.384,5.736,-5.035,56.95,172.363,32.406,279.123,103.385,0.016,0,73,0.024,0.00805556,-49.3765,0.00444444,0
9427,11.367,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.963,58.373,58,3.416,7.689,5,15,0.029,58.373,5.736,-5.017,56.95,172.347,32.406,279.123,103.385,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9428,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.965,58.366,58,3.435,7.689,5,15,0.029,58.366,5.738,-5.017,56.95,172.347,32.406,279.036,103.385,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9429,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,18.967,58.351,58,3.477,7.688,5,15,0.029,58.351,5.739,-5.009,56.95,172.347,32.406,278.993,103.385,0.016,0,73,0.024,0.00805556,-49.1215,0.00444444,0
9430,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.971,58.333,58,3.528,7.688,5,15,0.029,58.333,5.736,-5.017,56.95,172.347,32.406,278.95,103.385,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9431,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.009,-5.03,18.974,58.322,58,3.548,7.687,5,15,0.029,58.326,5.73,-5.006,56.95,172.347,32.406,278.863,103.385,0.016,0,73,0.024,0.00805556,-49.0921,0.00444444,0
9432,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,18.976,58.33,58,3.534,7.687,5,15,0.029,58.33,5.73,-5.017,56.95,172.347,32.406,278.95,103.385,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9433,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.978,58.348,58,3.477,7.686,5,15,0.029,58.348,5.732,-5.017,56.95,172.363,32.406,278.776,103.385,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9434,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,18.979,58.351,58,3.464,7.684,5,15,0.029,58.351,5.736,-5.024,57.031,172.347,32.406,278.819,103.385,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9435,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,18.979,58.337,58,3.505,7.684,5,15,0.029,58.337,5.73,-5.027,57.031,172.363,32.406,278.776,103.385,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9436,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.981,58.301,58,3.611,7.684,5,15,0.029,58.301,5.729,-5.031,57.031,172.282,32.406,278.689,103.434,0.016,0,73,0.024,0.00805556,-49.3373,0.00444444,0
9437,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.031,-5.03,18.981,58.279,58,3.675,7.683,5,15,0.029,58.279,5.727,-5.024,57.031,172.266,32.406,278.602,103.434,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9438,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.02,-5.03,18.983,58.243,58,3.781,7.683,5,15,0.029,58.243,5.724,-5.017,57.031,172.282,32.406,278.689,103.434,0.016,0,73,0.024,0.00805556,-49.2,0.00444444,0
9439,11.382,6.299,9.001,0,0,0,0,0,0,0,-5.013,-5.03,18.985,58.239,58,3.79,7.682,5,15,0.029,58.239,5.724,-5.013,57.031,172.282,32.406,278.559,103.434,0.016,0,73,0.024,0.00805556,-49.1607,0.00444444,0
9440,11.396,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,18.991,58.236,58,3.799,7.681,5,15,0.029,58.236,5.723,-5.002,57.031,172.266,32.406,278.559,103.385,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9441,11.396,6.299,9.001,0,0,0,0,0,0,0,-4.999,-5.03,18.998,58.243,58,3.775,7.681,5,15,0.029,58.243,5.726,-4.999,57.031,172.282,32.406,278.602,103.385,0.016,0,73,0.024,0.00805556,-49.0234,0.00444444,0
9442,11.396,6.299,9.001,0,0,0,0,0,0,0,-4.995,-5.03,19.002,58.25,58,3.752,7.68,5,15,0.029,58.25,5.726,-4.995,57.015,172.266,32.406,278.516,103.385,0.016,0,73,0.024,0.00805556,-48.9842,0.00444444,0
9443,11.396,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,19.008,58.261,58,3.717,7.68,5,15,0.029,58.261,5.726,-5.002,57.031,172.266,32.406,278.516,103.385,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9444,11.396,6.299,9.001,0,0,0,0,0,0,0,-5.002,-5.03,19.011,58.257,58,3.727,7.679,5,15,0.029,58.257,5.724,-5.002,57.031,172.282,32.406,278.472,103.434,0.016,0,73,0.024,0.00805556,-49.0529,0.00444444,0
9445,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.017,-5.03,19.016,58.232,58,3.801,7.678,5,15,0.029,58.232,5.721,-5.009,57.129,172.266,32.406,278.385,103.434,0.016,0,73,0.024,0.00805556,-49.1215,0.00444444,0
9446,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.024,-5.03,19.016,58.207,58,3.875,7.677,5,15,0.029,58.207,5.723,-5.024,57.129,172.266,32.406,278.429,103.434,0.016,0,73,0.024,0.00805556,-49.2686,0.00444444,0
9447,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.027,-5.03,19.016,58.2,58,3.896,7.678,5,15,0.029,58.2,5.722,-5.027,57.145,172.266,32.406,278.385,103.434,0.016,0,73,0.024,0.00805556,-49.298,0.00444444,0
9448,11.411,6.299,9.001,0,0,0,0,0,0,0,-5.038,-5.03,19.013,58.203,58,3.883,7.677,5,15,0.029,58.203,5.72,-5.038,57.129,172.282,32.406,278.299,103.385,0.016,0,73,0.024,0.00805556,-49.4059,0.00444444,0
